,msg,count
27826,色齊,1
27827,艾娜希,13
27828,艾濃,1
27829,艾瘋,19
27830,艾瘋係,1
27831,艾瘋咁,1
27832,艾瘋應,5
27833,艾瘋手,5
27834,艾瘋激,5
27835,艾風,6
27836,芒中間,1
27837,芒保,1
27838,芒像素,1
27839,芒版,2
27840,芒肉,1
27841,芒解,2
27842,芒貼,2
27843,芒過,1
27844,芝加哥,1
27845,芝士,23
27846,芝屎,2
27847,芝怡,1
27848,芝芝,6
27849,芝麻,2
27850,芯片,54
27851,芯片業,1
27852,芯蝗蝗,1
27853,花入,4
27854,花卉,2
27855,花叢,1
27856,花嘅,2
27857,花園,1
27858,花多ｄ,1
27859,花太,1
27860,花季,1
27861,花年,1
27862,花旗,1
27863,花曬,2
27864,花果,1
27865,花柳,1
27866,花機,1
27867,花法,1
27868,花生,7
27869,花痕,2
27870,花臣,4
27871,花草,1
27872,花費,1
27873,花都,1
27874,花香,1
27875,芽時,1
27876,芽菜,1
27877,苗刀,2
27878,苟言笑變,1
27879,若來不及,1
27880,若扣,1
27881,若是,1
27882,若果,3
27883,若為,1
27884,若然蘋果,1
27885,若琳,1
27886,若越,1
27887,苦主,1
27888,苦區,1
27889,苦水,1
27890,苦笑無奈,2
27891,苦處,1
27892,苯唔苯,1
27893,苯都,1
27894,英博,1
27895,英名,1
27896,英國,15
27897,英寸,1
27898,英屬,3
27899,英屬維,1
27900,英志,1
27901,英文,27
27902,英文版,1
27903,英格列薯,1
27904,英為,2
27905,英特,5
27906,英特爾,13
27907,英犬,1
27908,英磅,4
27909,英資,2
27910,英趕,1
27911,英返,1
27912,英雄,24
27913,英雄點,1
27914,苹果,23
27915,范振峰,1
27916,茄子,1
27917,茅問,1
27918,茅問題,1
27919,茅銭,2
27920,茅錢,2
27921,茅錯,1
27922,茅需,1
27923,茶水,2
27924,茶水部,1
27925,茶記,8
27926,茶豬,3
27927,茶鋪,2
27928,茶食,2
27929,茶飯,1
27930,茶飲,3
27931,茶飲掛,1
27932,茶餐,1
27933,荃湾,2
27934,荃灣,3
27935,草下錢,2
27936,草仲,1
27937,草定,1
27938,草梅,1
27939,草為,2
27940,草石,1
27941,草蜢,1
27942,草野,1
27943,荒唐,2
27944,荒失,1
27945,荒失失,1
27946,荒謬,2
27947,荒部,1
27948,荔枝,2
27949,荧幕,1
27950,药黨,1
27951,荷包,3
27952,莊園,4
27953,莊子,1
27954,莊文陽,1
27955,莊流,2
27956,莊臣,1
27957,莎莎,1
27958,莫ok,1
27959,莫大,1
27960,莫講,1
27961,莫講話,2
27962,莫非,3
27963,莱野,1
27964,菊花,3
27965,菌郵,1
27966,菓迷,1
27967,菜品,1
27968,菜單,1
27969,菜國,1
27970,菜婆,1
27971,菜屋,2
27972,菜腫桶,1
27973,菜街,1
27974,菜食,3
27975,菠菜,4
27976,菩提,1
27977,華plan,1
27978,華x,2
27979,華人,4
27980,華人民共和國永遠,2
27981,華企業,1
27982,華偉,3
27983,華區,1
27984,華台,1
27985,華国銉,2
27986,華國鋒,2
27987,華團,1
27988,華外,1
27989,華套,2
27990,華好,1
27991,華妹,1
27992,華姐,8
27993,華姐姐,1
27994,華姐害,1
27995,華姨,1
27996,華尼,1
27997,華強,3
27998,華強北,5
27999,華強北路,3
28000,華強北遠,1
28001,華強返黎,1
28002,華情,1
28003,華慧買,1
28004,華新科,2
28005,華春,14
28006,華春瑩,9
28007,華潤,5
28008,華潤堂,1
28009,華為,285
28010,華為區,1
28011,華為機,3
28012,華為部,1
28013,華爲,2
28014,華爾街,2
28015,華盛,1
28016,華約,1
28017,華細,1
28018,華維,1
28019,華胃,1
28020,華記,1
28021,華雪,2
28022,華麗,5
28023,菲利,2
28024,萍果,18
28025,萍果仲,1
28026,萍果吾會,1
28027,萍果問,1
28028,萍果會,1
28029,萍果統,1
28030,萎炸,1
28031,萎縮,1
28032,萧亚轩,1
28033,萬事,1
28034,萬人,10
28035,萬人廚房,1
28036,萬人聽,1
28037,萬人貧窮,1
28038,萬亿不保,1
28039,萬個,2
28040,萬像,3
28041,萬像素,1
28042,萬億,4
28043,萬元,7
28044,萬元台幣,2
28045,萬元手機,1
28046,萬兵,5
28047,萬分,2
28048,萬利,3
28049,萬化,1
28050,萬台,3
28051,萬啫,2
28052,萬噸,1
28053,萬幾元,1
28054,萬幾蚊部,2
28055,萬張,5
28056,萬手,1
28057,萬支,10
28058,萬果種,1
28059,萬桶,1
28060,萬機,1
28061,萬次,12
28062,萬歲,2
28063,萬港元門,1
28064,萬用,2
28065,萬聖,2
28066,萬聖節,2
28067,萬聖節殭,2
28068,萬聲,1
28069,萬能,2
28070,萬象,1
28071,萬買,2
28072,萬部,9
28073,萬里長城,2
28074,萬零,1
28075,萬零元所以,60
28076,落apple,1
28077,落iphone,1
28078,落note9,1
28079,落notebook,1
28080,落pre,1
28081,落shop,1
28082,落下馬,2
28083,落仲貴,1
28084,落伍,1
28085,落來,1
28086,落係,1
28087,落個系,1
28088,落入,1
28089,落力,2
28090,落勁,1
28091,落去,1
28092,落去門,1
28093,落台,1
28094,落同xs,1
28095,落咩料,2
28096,落唔,2
28097,落單,1
28098,落喺,1
28099,落嚟,3
28100,落囉,1
28101,落地,83
28102,落場,1
28103,落實,5
28104,落幕,1
28105,落平,1
28106,落建,1
28107,落張卡,1
28108,落後,19
28109,落後人,2
28110,落徫,1
28111,落手,10
28112,落手機,1
28113,落搭,1
28114,落旺,1
28115,落會,1
28116,落水,2
28117,落決,1
28118,落海,6
28119,落番,1
28120,落相簿,1
28121,落研,1
28122,落舖,1
28123,落訂,1
28124,落過,2
28125,落部,3
28126,落鉤,1
28127,落門,5
28128,落門市,1
28129,落雨,2
28130,落雨濕,2
28131,落電腦,2
28132,落頭,1
28133,落黎,4
28134,落點,1
28135,葉倩,2
28136,著今,1
28137,著件,1
28138,著光,1
28139,著名,3
28140,著吖,1
28141,著唔,2
28142,著大市,1
28143,著必,1
28144,著想,1
28145,著手,1
28146,著数,1
28147,著數,10
28148,著曬,1
28149,著架,1
28150,著標,1
28151,著機,1
28152,著火,1
28153,著灰色,1
28154,著為,1
28155,著燈,5
28156,著番,1
28157,著短,1
28158,著稱,2
28159,著粉,2
28160,著緊,1
28161,著美國,2
28162,著蘋果,1
28163,著衫,4
28164,著襪,1
28165,著返,2
28166,著重,4
28167,著量,1
28168,著閉路,1
28169,葛佢,1
28170,葡萄,9
28171,葡萄l,2
28172,葡萄人,1
28173,葡萄像,1
28174,葡萄嗎,2
28175,葡萄撚,1
28176,葡萄樓,1
28177,董事,2
28178,董事局,2
28179,董事長,2
28180,董建華,1
28181,葯苗,2
28182,葵涌,2
28183,蒙亦,2
28184,蒙受,1
28185,蒙面,2
28186,蒲公英,2
28187,蒸氣怪人,2
28188,蒸發,5
28189,蓄電量,3
28190,蓋夠,1
28191,蓋樂世,1
28192,蓝光,1
28193,蓝啦,1
28194,蓝牙,4
28195,蓝牙dac,2
28196,蓮咁,1
28197,蓮嘅,2
28198,蔓延,1
28199,蔚雨,1
28200,蔡一智,1
28201,蔡依林,7
28202,蔡依林會,1
28203,蔡依琳,2
28204,蔡卓,1
28205,蔡卓妍,2
28206,蔡昌憲,1
28207,蔬菜,5
28208,蔵匿,1
28209,蕃茄,4
28210,蕉咁,2
28211,蕉女,8
28212,蕉蕉,6
28213,蕊片,1
28214,蕩然,1
28215,蕭亞,1
28216,蕭敬騰,1
28217,蕷果,1
28218,薄利多銷,1
28219,薄名,1
28220,薄唔,1
28221,薄啲,1
28222,薄左,3
28223,薄形,1
28224,薄望,1
28225,薄殼,1
28226,薄磨砂,1
28227,薄過,2
28228,薛凱琪,1
28229,薦吾驚性病,1
28230,薪仲,1
28231,薪同冇,2
28232,薯條,2
28233,薯都照,1
28234,薯頭咁,1
28235,藉口,1
28236,藉意,1
28237,藉故,1
28238,藍光,7
28239,藍光唔會,1
28240,藍光版,1
28241,藍天,4
28242,藍會,1
28243,藍橙,1
28244,藍牙,3
28245,藍田,1
28246,藍笌,1
28247,藍色,31
28248,藍芝,2
28249,藍芽,6
28250,藍變,1
28251,藏兵,3
28252,藏山,2
28253,藏金幣,1
28254,藜麥,1
28255,藝術,2
28256,藝術品,1
28257,藝術家,1
28258,藥嚟,2
28259,藥性,1
28260,藥房,1
28261,藥毒,1
28262,藥費,1
28263,藥醫,2
28264,蘇富,2
28265,蘇寧,1
28266,蘇州,2
28267,蘇黎世,9
28268,蘋果,796
28269,蘋果係,7
28270,蘋果傾先,1
28271,蘋果兜,1
28272,蘋果友,1
28273,蘋果咁,1
28274,蘋果員,1
28275,蘋果唔,6
28276,蘋果啲,1
28277,蘋果喎,1
28278,蘋果嗎,1
28279,蘋果嗰,1
28280,蘋果嘢,1
28281,蘋果富,1
28282,蘋果幫,1
28283,蘋果應,1
28284,蘋果扮,1
28285,蘋果會,1
28286,蘋果標,1
28287,蘋果樹,1
28288,蘋果機,3
28289,蘋果清,1
28290,蘋果班,1
28291,蘋果瓜,1
28292,蘋果當,1
28293,蘋果皮,1
28294,蘋果肯,1
28295,蘋果貴,1
28296,蘋果賀,1
28297,蘋果路,1
28298,蘋果迷,1
28299,蘋果連,1
28300,蘋果違,1
28301,蘋果餵,1
28302,蘋果點,1
28303,蘋概,1
28304,蘋菓,1
28305,蘑菇,2
28306,蘑菇仔,1
28307,蘑菇仔子,1
28308,蘿蔔,1
28309,虐待,1
28310,處吠,1
28311,處境,1
28312,處於,1
28313,處理,61
28314,處理之下,1
28315,處理唔,1
28316,處理器,47
28317,處置,1
28318,處處,1
28319,虛寶,3
28320,虛弱,1
28321,虛擬,6
28322,虛擬橫,1
28323,虛榮,2
28324,虛榮感,3
28325,虛浮,1
28326,虛空,1
28327,虛耗,2
28328,號主人嘅,2
28329,號令,2
28330,號仲,1
28331,號佢,1
28332,號僅,1
28333,號召,5
28334,號召咩,1
28335,號在,1
28336,號姐,1
28337,號定,1
28338,號差,1
28339,號有機,2
28340,號架,1
28341,號機,1
28342,號碼,17
28343,號碼係,3
28344,號碼轉台,1
28345,號稱,3
28346,號網路,1
28347,號訂,2
28348,虧本,4
28349,虧虧,1
28350,虽然,1
28351,蚊coupon,2
28352,蚊ga,1
28353,蚊i,1
28354,蚊n手野,1
28355,蚊wo,1
28356,蚊x24,1
28357,蚊一個,1
28358,蚊一部on九仔,1
28359,蚊係,1
28360,蚊個,1
28361,蚊八蚊野,2
28362,蚊出,61
28363,蚊券,1
28364,蚊加左都,1
28365,蚊北角,1
28366,蚊博一千幾百,1
28367,蚊卷,2
28368,蚊同,1
28369,蚊哥,2
28370,蚊哥言,1
28371,蚊唔,1
28372,蚊啦,1
28373,蚊喎,1
28374,蚊嘅,2
28375,蚊囉,1
28376,蚊夠買,1
28377,蚊太貴,1
28378,蚊對,1
28379,蚊就買,1
28380,蚊差,2
28381,蚊應,1
28382,蚊手,2
28383,蚊手機,2
28384,蚊收,1
28385,蚊既機,1
28386,蚊日,1
28387,蚊會,1
28388,蚊月費,2
28389,蚊有,1
28390,蚊樓,3
28391,蚊機,2
28392,蚊機價,1
28393,蚊爛,1
28394,蚊用,3
28395,蚊當,1
28396,蚊百,1
28397,蚊真,3
28398,蚊禮品,1
28399,蚊算,1
28400,蚊美金,1
28401,蚊計,1
28402,蚊買,14
28403,蚊買內,1
28404,蚊買部,7
28405,蚊距,1
28406,蚊部,6
28407,蚊部機,3
28408,蚊都,69
28409,蚊都唔,1
28410,蚊都唔係,1
28411,蚊都無攞,1
28412,蚊都買,1
28413,蚊野,3
28414,蚊錫,1
28415,蚊電,60
28416,蚊電話,1
28417,蛇果,1
28418,蛇王,1
28419,蛋冶,2
28420,蛋散,1
28421,蛋易縮,3
28422,蛋治係,3
28423,蛋牛,1
28424,蛋糕,9
28425,蛋聽,1
28426,蛛絲,1
28427,蛻變,1
28428,蜂搶著買,1
28429,蜂窩頻,1
28430,蝕撚,1
28431,蝕本,1
28432,蝕水,1
28433,蝕讓,2
28434,蝕錢,1
28435,蝗屍,1
28436,蝗蟲,3
28437,蝗蟲喺,2
28438,蝦咁喎,2
28439,融券,5
28440,融合,2
28441,融資,5
28442,融資餘額,1
28443,螢幕,72
28444,螢幕太廢,1
28445,螢幕式,1
28446,螺絲,5
28447,蟬聯,2
28448,蟲來,1
28449,蟹啦,1
28450,蟹左,1
28451,蟹貨,2
28452,蠍座嘅,2
28453,蠢啫,1
28454,蠢囉,1
28455,蠢姐,2
28456,蠢實,2
28457,蠢紅,2
28458,蠢行為,1
28459,蠱惑,1
28460,血來,3
28461,血嘅,1
28462,血本,1
28463,血格,1
28464,血汗,19
28465,血汗封,1
28466,血汗式,1
28467,血液,1
28468,血糖,3
28469,血統,2
28470,血腥,2
28471,血色,2
28472,行app,4
28473,行apps,1
28474,行close,1
28475,行d,1
28476,行esim,1
28477,行ios,1
28478,行open,1
28479,行raid2,1
28480,行一步咁,1
28481,行一陣,1
28482,行下,2
28483,行为,1
28484,行事,3
28485,行係度,1
28486,行先,2
28487,行入,2
28488,行出,1
28489,行分,1
28490,行利箱,2
28491,行到,1
28492,行動,10
28493,行動力,3
28494,行卡,6
28495,行咗,1
28496,行哂,3
28497,行唔,3
28498,行唔通,1
28499,行嗎,1
28500,行囉,1
28501,行大路,1
28502,行夾,2
28503,行山,4
28504,行平,1
28505,行平衡,1
28506,行得通,1
28507,行得順d,1
28508,行情,3
28509,行戶,9
28510,行政,5
28511,行政區,1
28512,行政費,67
28513,行會,1
28514,行李箱,2
28515,行果啲,1
28516,行業,14
28517,行機,1
28518,行深水,1
28519,行為,23
28520,行無,2
28521,行版,2
28522,行用,1
28523,行票,1
28524,行程,3
28525,行網,1
28526,行緊,3
28527,行而,1
28528,行落,1
28529,行行企企,1
28530,行街,1
28531,行貨,2
28532,行資,2
28533,行起,1
28534,行距,1
28535,行踪,1
28536,行軍數不夠,1
28537,行運,2
28538,行過,5
28539,行遠,1
28540,行都,1
28541,行里,1
28542,行銷,2
28543,行銷策,1
28544,行錯路,1
28545,行長,5
28546,行雙,3
28547,行雪花,1
28548,行雷,2
28549,行電器,1
28550,術士,1
28551,術文章,1
28552,術為,1
28553,術犯,2
28554,術當,1
28555,術級,1
28556,術要,1
28557,街plan,1
28558,街坊,2
28559,街市,7
28560,街度,2
28561,街放,1
28562,街會,1
28563,衛x,2
28564,衛戰,1
28565,衛星,1
28566,衛蘭,2
28567,衛訊,7
28568,衛訊咪,1
28569,衛訊標,1
28570,衛訊買機,1
28571,衛記,1
28572,衝動,2
28573,衝動換,1
28574,衝壓,3
28575,衝擊力,1
28576,衝突,1
28577,衝關,1
28578,衞信,1
28579,衡量,6
28580,衣刻,1
28581,衣家,4
28582,衣服,17
28583,表叔,2
28584,表哥,2
28585,表單,5
28586,表妹,7
28587,表帶,1
28588,表弟,1
28589,表情,17
28590,表想,2
28591,表感,4
28592,表態,4
28593,表數值,1
28594,表明,8
28595,表派,1
28596,表演,15
28597,表现,5
28598,表現,43
28599,表現較,1
28600,表示,55
28601,表表,47
28602,表見,2
28603,表面,5
28604,衫擋,2
28605,衫鈕,2
28606,衰d,1
28607,衰d講,1
28608,衰on,1
28609,衰下,1
28610,衰乜,1
28611,衰個,1
28612,衰六旺,2
28613,衰到,1
28614,衰呃,1
28615,衰咗,3
28616,衰嘅,1
28617,衰嘢,2
28618,衰左,2
28619,衰得去,1
28620,衰得過,1
28621,衰我啱,1
28622,衰揸,1
28623,衰時,2
28624,衰業,1
28625,衰極,2
28626,衰減,1
28627,衰炒,1
28628,衰無,1
28629,衰疯都,1
28630,衰落,2
28631,衰退,2
28632,衰運,1
28633,衰過,5
28634,衰野,3
28635,衰野啫,2
28636,衰風,1
28637,衰點,1
28638,袋度,1
28639,被動,8
28640,被告,4
28641,被洋,1
28642,被稱,2
28643,被萬,1
28644,被迫,1
28645,被騙,1
28646,裁切,3
28647,裁名,1
28648,裁員,6
28649,裁國,1
28650,裁政權,1
28651,裁減,1
28652,裁香港,2
28653,裂痕,2
28654,装whatsapp,1
28655,装果条,1
28656,装电,1
28657,裏面,2
28658,裙冚,1
28659,裙嘅,2
28660,裙底,4
28661,補位,1
28662,補償,2
28663,補充,2
28664,補品,1
28665,補眠,2
28666,補買,1
28667,補貼,1
28668,補鑊,1
28669,裝個,18
28670,裝備,5
28671,裝利,1
28672,裝功,1
28673,裝升,1
28674,裝叉,1
28675,裝咗,6
28676,裝唔,1
28677,裝悟空,1
28678,裝殼,120
28679,裝版,1
28680,裝版會,1
28681,裝盒,4
28682,裝程,1
28683,裝程式,4
28684,裝線,5
28685,裝置,28
28686,裝華,1
28687,裝費,1
28688,裝逼,1
28689,裝配,4
28690,裝野,1
28691,裝電,1
28692,裡設,1
28693,裡面,13
28694,裸機,4
28695,製作,6
28696,製成,1
28697,製程,2
28698,製藥廠,1
28699,製造,34
28700,製造商,4
28701,製造廠,1
28702,製造業,1
28703,製造標,1
28704,製進,1
28705,複本,1
28706,複製,4
28707,複雜,7
28708,褔利,1
28709,褲袋,1
28710,襟唔襟用,1
28711,襟用,2
28712,襟睇,1
28713,襪對,2
28714,襯佢,2
28715,襯機,2
28716,襯買,1
28717,西九坐,1
28718,西作,1
28719,西佢,1
28720,西價,1
28721,西先比人,1
28722,西北,6
28723,西同,1
28724,西咁,1
28725,西奴,1
28726,西媒,1
28727,西安,4
28728,西式,2
28729,西後,1
28730,西方,7
28731,西澳洲,2
28732,西灣河,1
28733,西牌子,1
28734,西狗,2
28735,西班牙,2
28736,西瓜,2
28737,西用,1
28738,西窿,1
28739,西翼,2
28740,西藥,1
28741,西蛙人,1
28742,西裝袋,72
28743,西貢,1
28744,西貪,1
28745,西門子,1
28746,西隧,2
28747,西面,1
28748,西餐,2
28749,要best,1
28750,要everything,1
28751,要oneplus,1
28752,要set,1
28753,要unlock部,1
28754,要x,1
28755,要不,1
28756,要不就是,1
28757,要人,2
28758,要仆街,1
28759,要來,2
28760,要個,2
28761,要價錢,1
28762,要唱,1
28763,要問,1
28764,要型,1
28765,要威,2
28766,要害,1
28767,要平,1
28768,要張,2
28769,要拳,1
28770,要換,36
28771,要換机,1
28772,要教,1
28773,要札,1
28774,要果,1
28775,要求,77
28776,要男,1
28777,要約,1
28778,要萬,4
28779,要蘇,1
28780,要處,1
28781,要裝,1
28782,要見,3
28783,要計,1
28784,要變,1
28785,要讓,1
28786,要買,14
28787,要賠,1
28788,要轉,3
28789,要边,1
28790,要連,3
28791,要過,1
28792,要部,2
28793,要重,1
28794,要長,1
28795,要門,2
28796,要門市,6
28797,要開,2
28798,要面,2
28799,要驗,2
28800,要點,7
28801,要ｄ,1
28802,覆蓋,2
28803,覆行,1
28804,覆診,4
28805,覆轍,1
28806,見d人,1
28807,見d野,1
28808,見xx,1
28809,見人,15
28810,見人話,1
28811,見人講,1
28812,見人買,1
28813,見仁見,2
28814,見仁見智,1
28815,見佢,5
28816,見佢d,1
28817,見個,2
28818,見價錢,1
28819,見出,1
28820,見到,1
28821,見到仲,1
28822,見唔,74
28823,見大,1
28824,見姐,1
28825,見官方,1
28826,見客,1
28827,見實,1
28828,見左,1
28829,見志,1
28830,見怪不怪,1
28831,見暗,2
28832,見有幾個,1
28833,見朋友,2
28834,見某某,2
28835,見條,1
28836,見歐洲,1
28837,見沙田,1
28838,見用,1
28839,見真,1
28840,見紅,1
28841,見血,1
28842,見親,1
28843,見解,1
28844,見証,1
28845,見諒,1
28846,見證,5
28847,見識,3
28848,見過,23
28849,見部機,1
28850,見面,1
28851,規則,9
28852,規定,5
28853,規律,3
28854,規格,16
28855,規格玩,1
28856,規格終,1
28857,規模,12
28858,規矩,2
28859,規管,1
28860,視乎,4
28861,視圖,1
28862,視為,2
28863,視界,2
28864,視窗,2
28865,視網,1
28866,視線,2
28867,視覺,5
28868,視訊,1
28869,視頻,35
28870,視頻測,1
28871,親人,1
28872,親切,1
28873,親切嘅,2
28874,親大人,1
28875,親密,2
28876,親屬,1
28877,親強國機,1
28878,親情,2
28879,親愛,4
28880,親戚,2
28881,親戚幫佢,1
28882,親戚頂,1
28883,親朋,2
28884,親朋啲對,1
28885,親民,6
28886,親無分,1
28887,親生,1
28888,親生仔,1
28889,親發,1
28890,親睦鄰,1
28891,親筆,1
28892,親節,1
28893,親節個,1
28894,親美,4
28895,親自落,1
28896,親身,4
28897,親都,1
28898,覺佢,1
28899,覺山,1
28900,覺得,63
28901,覺得係,2
28902,覺得勁,60
28903,覺得唔岩,1
28904,覺得實,1
28905,覺得此人,1
28906,覺得港,1
28907,覺得膠,1
28908,覺得萬,1
28909,覺得貴,73
28910,覺得貴者,1
28911,覺得長期,1
28912,覺得難,1
28913,覺悟,2
28914,覺意,1
28915,覺濛,1
28916,覺用,1
28917,覺醒,1
28918,覺重,1
28919,覽網,2
28920,覽續,1
28921,觀嘅,1
28922,觀塘,4
28923,觀好,1
28924,觀宗,1
28925,觀察,9
28926,觀影,1
28927,觀念,4
28928,觀感,3
28929,觀戰,2
28930,觀望新機,1
28931,觀瀾,1
28932,觀看,3
28933,觀眾,5
28934,觀緊謓,1
28935,觀賞品,1
28936,觀都唔,1
28937,觀點,2
28938,规则,1
28939,视乎,60
28940,觉得,8
28941,角亦可,1
28942,角位,1
28943,角便會,1
28944,角度,96
28945,角色,7
28946,角落,1
28947,角變,2
28948,角逐,5
28949,角道塘,2
28950,角門,1
28951,解d,3
28952,解iphone,2
28953,解itools拉,1
28954,解wo,1
28955,解㗎,1
28956,解三星,2
28957,解仲,2
28958,解佢,1
28959,解係,1
28960,解個,2
28961,解個人,2
28962,解像,14
28963,解像度,4
28964,解先,1
28965,解冇,2
28966,解决,2
28967,解各項,1
28968,解吖,2
28969,解吾,1
28970,解吾將,1
28971,解呀,1
28972,解咁,5
28973,解咗,73
28974,解咗鎖,1
28975,解唔,17
28976,解唔係,2
28977,解唔旗,1
28978,解唔畀,1
28979,解唔開,1
28980,解嘅,2
28981,解埋鎖,1
28982,解報,1
28983,解壓,1
28984,解夠,1
28985,解屈,1
28986,解後,1
28987,解惑,1
28988,解成,1
28989,解成日,1
28990,解手機,1
28991,解指,1
28992,解推唔,1
28993,解會,5
28994,解會咁,1
28995,解析,8
28996,解決,73
28997,解決吾,1
28998,解決機,1
28999,解用,1
29000,解畫,3
29001,解知,1
29002,解码,2
29003,解碼,5
29004,解禁,1
29005,解答,5
29006,解管,1
29007,解耐唔,1
29008,解萍,1
29009,解要,4
29010,解調器,1
29011,解讀,1
29012,解買,2
29013,解近,1
29014,解返,1
29015,解還,1
29016,解釋,10
29017,解釋唔,1
29018,解釋權,11
29019,解釋為,1
29020,解鍞,1
29021,解鎖,121
29022,解鎖後,1
29023,解鎖手機,1
29024,解鎖時,5
29025,解鎖會,72
29026,解鎖點,1
29027,解開,1
29028,解除,4
29029,觸唔,1
29030,觸感,2
29031,觸控,22
29032,觸機,1
29033,觸覺,1
29034,觸頂,1
29035,言川,2
29036,言架,1
29037,言甚,1
29038,言語間,2
29039,訂ed,1
29040,訂iphone,1
29041,訂乜,1
29042,訂價,3
29043,訂價成,1
29044,訂台,1
29045,訂咋,1
29046,訂咗,11
29047,訂咗x,1
29048,訂唔,3
29049,訂啦,1
29050,訂啦咩,1
29051,訂單,15
29052,訂嘅,1
29053,訂左,5
29054,訂左blue,1
29055,訂左max,1
29056,訂左pass,1
29057,訂左xr,1
29058,訂左三個,1
29059,訂左個uag殼,1
29060,訂左機,2
29061,訂左等拎機,1
29062,訂左紅,1
29063,訂房,1
29064,訂晚市,2
29065,訂果部,1
29066,訂枱,2
29067,訂機,20
29068,訂無,1
29069,訂爆,1
29070,訂現還,1
29071,訂義,2
29072,訂製,1
29073,訂購,9
29074,訂送,1
29075,訂造,2
29076,訂金,3
29077,計gdp,1
29078,計人,1
29079,計價,1
29080,計價錢,1
29081,計劃,26
29082,計劃其實,1
29083,計埋,2
29084,計埋網,1
29085,計息,60
29086,計數,1
29087,計時,1
29088,計界,1
29089,計算,3
29090,計算機,1
29091,計落,5
29092,計費,1
29093,計返點,1
29094,計過,6
29095,計邊,1
29096,計錢,1
29097,訉息,1
29098,訊商,1
29099,訊息,12
29100,訊用,1
29101,訊號,22
29102,訊轉,1
29103,訊連,2
29104,訊過,1
29105,訊飛,3
29106,討厭,4
